provincia_iso;fecha;num_casos;num_casos_prueba_pcr;num_casos_prueba_test_ac;num_casos_prueba_ag;num_casos_prueba_elisa;num_casos_prueba_desconocida
TF;2020-03-22;49;49;0;0;0;0
TO;2020-03-22;142;129;13;0;0;0
V;2020-03-22;172;167;4;0;0;1
VA;2020-03-22;111;108;3;0;0;0
VI;2020-03-22;91;91;0;0;0;0
Z;2020-03-22;134;132;0;2;0;0
ZA;2020-03-22;17;15;2;0;0;0
A;2020-03-23;152;149;2;0;0;1
AB;2020-03-23;112;103;9;0;0;0
AL;2020-03-23;23;23;0;0;0;0
AV;2020-03-23;53;52;1;0;0;0
B;2020-03-23;1245;1196;0;0;13;36
BA;2020-03-23;56;56;0;0;0;0
BI;2020-03-23;262;256;0;2;0;4
BU;2020-03-23;60;56;4;0;0;0
C;2020-03-23;131;130;0;0;1;0
CA;2020-03-23;52;52;0;0;0;0
CC;2020-03-23;139;136;3;0;0;0
CE;2020-03-23;3;3;0;0;0;0
CO;2020-03-23;59;59;0;0;0;0
CR;2020-03-23;246;231;15;0;0;0
CS;2020-03-23;55;54;1;0;0;0
CU;2020-03-23;75;50;25;0;0;0
GC;2020-03-23;30;30;0;0;0;0
GI;2020-03-23;111;107;0;0;1;3
GR;2020-03-23;78;78;0;0;0;0
GU;2020-03-23;58;52;6;0;0;0
H;2020-03-23;13;13;0;0;0;0
HU;2020-03-23;31;31;0;0;0;0
J;2020-03-23;75;75;0;0;0;0
L;2020-03-23;83;81;0;0;2;0
LE;2020-03-23;115;111;4;0;0;0
LO;2020-03-23;158;156;1;0;0;1
LU;2020-03-23;49;49;0;0;0;0
M;2020-03-23;2201;2199;1;1;0;0
MA;2020-03-23;97;97;0;0;0;0
ME;2020-03-23;5;5;0;0;0;0
MU;2020-03-23;103;102;1;0;0;0
NA;2020-03-23;164;161;3;0;0;0
NC;2020-03-23;170;170;0;0;0;0
O;2020-03-23;70;70;0;0;0;0
OR;2020-03-23;73;73;0;0;0;0
P;2020-03-23;33;32;1;0;0;0
PM;2020-03-23;81;79;2;0;0;0
PO;2020-03-23;122;121;1;0;0;0
S;2020-03-23;88;88;0;0;0;0
SA;2020-03-23;118;115;3;0;0;0
SE;2020-03-23;138;137;1;0;0;0
SG;2020-03-23;114;111;3;0;0;0
SO;2020-03-23;52;52;0;0;0;0
SS;2020-03-23;108;108;0;0;0;0
T;2020-03-23;68;65;0;0;1;2
TE;2020-03-23;18;18;0;0;0;0
TF;2020-03-23;69;69;0;0;0;0
TO;2020-03-23;175;156;19;0;0;0
V;2020-03-23;234;228;5;0;0;1
VA;2020-03-23;125;123;2;0;0;0
VI;2020-03-23;99;99;0;0;0;0
Z;2020-03-23;219;218;0;1;0;0
ZA;2020-03-23;17;15;2;0;0;0
A;2020-03-24;116;112;3;0;0;1
AB;2020-03-24;107;91;16;0;0;0
AL;2020-03-24;29;29;0;0;0;0
AV;2020-03-24;53;53;0;0;0;0
B;2020-03-24;1146;1106;0;0;3;37
BA;2020-03-24;35;35;0;0;0;0
BI;2020-03-24;215;210;0;0;0;5
BU;2020-03-24;50;49;1;0;0;0
C;2020-03-24;108;107;0;0;1;0
CA;2020-03-24;47;46;1;0;0;0
CC;2020-03-24;99;98;1;0;0;0
CE;2020-03-24;7;7;0;0;0;0
CO;2020-03-24;47;47;0;0;0;0
CR;2020-03-24;190;174;16;0;0;0
CS;2020-03-24;50;46;1;0;0;3
CU;2020-03-24;55;38;17;0;0;0
GC;2020-03-24;15;14;0;0;0;1
GI;2020-03-24;98;92;0;0;1;5
GR;2020-03-24;100;97;3;0;0;0
GU;2020-03-24;46;44;2;0;0;0
H;2020-03-24;8;8;0;0;0;0
HU;2020-03-24;34;34;0;0;0;0
J;2020-03-24;58;56;2;0;0;0
L;2020-03-24;44;42;0;0;2;0
LE;2020-03-24;52;47;5;0;0;0
LO;2020-03-24;119;119;0;0;0;0
LU;2020-03-24;32;31;0;0;1;0
M;2020-03-24;2084;2082;1;1;0;0
MA;2020-03-24;98;96;2;0;0;0
ME;2020-03-24;1;1;0;0;0;0
MU;2020-03-24;62;61;1;0;0;0
NA;2020-03-24;200;198;2;0;0;0
NC;2020-03-24;131;131;0;0;0;0
O;2020-03-24;58;58;0;0;0;0
OR;2020-03-24;50;50;0;0;0;0
P;2020-03-24;33;32;1;0;0;0
PM;2020-03-24;65;65;0;0;0;0
PO;2020-03-24;97;97;0;0;0;0
S;2020-03-24;58;58;0;0;0;0
SA;2020-03-24;106;103;3;0;0;0
SE;2020-03-24;89;88;1;0;0;0
SG;2020-03-24;111;107;4;0;0;0
SO;2020-03-24;24;22;2;0;0;0
SS;2020-03-24;65;64;0;0;0;1
T;2020-03-24;88;87;0;0;0;1
TE;2020-03-24;14;14;0;0;0;0
TF;2020-03-24;39;39;0;0;0;0
TO;2020-03-24;143;123;20;0;0;0
V;2020-03-24;155;148;6;0;0;1
VA;2020-03-24;128;124;3;0;1;0
VI;2020-03-24;104;103;0;1;0;0
Z;2020-03-24;145;145;0;0;0;0
ZA;2020-03-24;22;19;3;0;0;0
A;2020-03-25;120;115;2;0;0;3
AB;2020-03-25;78;64;14;0;0;0
AL;2020-03-25;16;16;0;0;0;0
AV;2020-03-25;87;87;0;0;0;0
B;2020-03-25;1162;1134;0;0;4;24
BA;2020-03-25;30;30;0;0;0;0
BI;2020-03-25;226;222;0;0;0;4
BU;2020-03-25;52;50;2;0;0;0
C;2020-03-25;126;122;2;0;2;0
CA;2020-03-25;39;38;1;0;0;0
CC;2020-03-25;94;90;4;0;0;0
CE;2020-03-25;7;7;0;0;0;0
CO;2020-03-25;63;63;0;0;0;0
CR;2020-03-25;212;182;27;0;3;0
CS;2020-03-25;64;59;1;0;0;4
CU;2020-03-25;69;41;28;0;0;0
GC;2020-03-25;18;18;0;0;0;0
GI;2020-03-25;79;77;0;0;0;2
GR;2020-03-25;88;87;1;0;0;0
GU;2020-03-25;41;39;2;0;0;0
H;2020-03-25;18;18;0;0;0;0
HU;2020-03-25;18;17;0;1;0;0
J;2020-03-25;52;50;2;0;0;0
L;2020-03-25;39;38;0;0;1;0
LE;2020-03-25;84;81;3;0;0;0
LO;2020-03-25;130;130;0;0;0;0
LU;2020-03-25;39;39;0;0;0;0
M;2020-03-25;1839;1837;1;1;0;0
MA;2020-03-25;98;98;0;0;0;0
ME;2020-03-25;3;3;0;0;0;0
MU;2020-03-25;69;69;0;0;0;0
NA;2020-03-25;187;182;5;0;0;0
NC;2020-03-25;116;113;0;0;0;3
O;2020-03-25;57;57;0;0;0;0
OR;2020-03-25;42;42;0;0;0;0
P;2020-03-25;27;26;1;0;0;0
PM;2020-03-25;82;80;2;0;0;0
PO;2020-03-25;79;79;0;0;0;0
S;2020-03-25;57;57;0;0;0;0
SA;2020-03-25;113;111;2;0;0;0
SE;2020-03-25;123;121;2;0;0;0
SG;2020-03-25;82;79;3;0;0;0
SO;2020-03-25;52;52;0;0;0;0
SS;2020-03-25;76;74;0;0;0;2
T;2020-03-25;52;50;0;0;0;2
TE;2020-03-25;26;26;0;0;0;0
TF;2020-03-25;39;39;0;0;0;0
TO;2020-03-25;132;113;19;0;0;0
V;2020-03-25;196;185;8;0;0;3
VA;2020-03-25;99;97;2;0;0;0
VI;2020-03-25;95;94;0;0;0;1
Z;2020-03-25;144;144;0;0;0;0
ZA;2020-03-25;16;14;2;0;0;0
A;2020-03-26;110;108;2;0;0;0
AB;2020-03-26;141;128;13;0;0;0
AL;2020-03-26;10;10;0;0;0;0
AV;2020-03-26;42;42;0;0;0;0
B;2020-03-26;1154;1128;0;0;3;23
BA;2020-03-26;38;38;0;0;0;0
BI;2020-03-26;192;189;0;1;0;2
BU;2020-03-26;46;42;4;0;0;0
C;2020-03-26;89;88;0;0;1;0
CA;2020-03-26;35;35;0;0;0;0
CC;2020-03-26;85;81;4;0;0;0
CE;2020-03-26;4;4;0;0;0;0
CO;2020-03-26;86;86;0;0;0;0
CR;2020-03-26;172;158;13;0;1;0
CS;2020-03-26;46;43;2;0;0;1
CU;2020-03-26;60;40;19;0;0;1
GC;2020-03-26;21;21;0;0;0;0
GI;2020-03-26;96;94;0;0;0;2
GR;2020-03-26;84;82;2;0;0;0
GU;2020-03-26;33;32;1;0;0;0
H;2020-03-26;12;12;0;0;0;0
HU;2020-03-26;31;31;0;0;0;0
J;2020-03-26;46;43;2;0;1;0
L;2020-03-26;49;49;0;0;0;0
LE;2020-03-26;47;45;2;0;0;0
LO;2020-03-26;118;116;2;0;0;0
LU;2020-03-26;36;36;0;0;0;0
M;2020-03-26;1621;1620;1;0;0;0
MA;2020-03-26;78;77;1;0;0;0
ME;2020-03-26;5;5;0;0;0;0
MU;2020-03-26;36;36;0;0;0;0
NA;2020-03-26;121;117;4;0;0;0
NC;2020-03-26;141;140;0;0;0;1
O;2020-03-26;77;77;0;0;0;0
OR;2020-03-26;48;48;0;0;0;0
P;2020-03-26;36;35;1;0;0;0
PM;2020-03-26;70;68;2;0;0;0
PO;2020-03-26;117;117;0;0;0;0
S;2020-03-26;39;39;0;0;0;0
SA;2020-03-26;103;97;6;0;0;0
SE;2020-03-26;89;88;1;0;0;0
SG;2020-03-26;86;85;1;0;0;0
SO;2020-03-26;30;29;1;0;0;0
SS;2020-03-26;65;65;0;0;0;0
T;2020-03-26;67;66;0;0;0;1
TE;2020-03-26;25;25;0;0;0;0
TF;2020-03-26;41;40;0;0;0;1
TO;2020-03-26;141;119;22;0;0;0
V;2020-03-26;127;120;6;0;0;1
VA;2020-03-26;90;90;0;0;0;0
VI;2020-03-26;98;97;0;1;0;0
Z;2020-03-26;111;111;0;0;0;0
ZA;2020-03-26;19;17;2;0;0;0
A;2020-03-27;105;100;2;0;0;3
AB;2020-03-27;64;51;13;0;0;0
AL;2020-03-27;19;19;0;0;0;0
AV;2020-03-27;62;61;1;0;0;0
B;2020-03-27;1042;1002;0;0;8;32
BA;2020-03-27;22;22;0;0;0;0
BI;2020-03-27;262;260;0;0;0;2
BU;2020-03-27;38;34;4;0;0;0
C;2020-03-27;131;127;1;0;3;0
CA;2020-03-27;30;29;1;0;0;0
CC;2020-03-27;68;68;0;0;0;0
CE;2020-03-27;1;1;0;0;0;0
CO;2020-03-27;62;62;0;0;0;0
CR;2020-03-27;145;127;15;0;3;0
CS;2020-03-27;31;28;0;0;0;3
CU;2020-03-27;58;41;17;0;0;0
GC;2020-03-27;23;23;0;0;0;0
GI;2020-03-27;102;100;0;0;0;2
GR;2020-03-27;109;105;4;0;0;0
GU;2020-03-27;30;26;4;0;0;0
H;2020-03-27;15;15;0;0;0;0
HU;2020-03-27;25;25;0;0;0;0
J;2020-03-27;41;37;4;0;0;0
L;2020-03-27;65;63;0;0;1;1
LE;2020-03-27;80;77;3;0;0;0
LO;2020-03-27;131;129;2;0;0;0
LU;2020-03-27;31;31;0;0;0;0
M;2020-03-27;1551;1547;1;3;0;0
MA;2020-03-27;50;50;0;0;0;0
ME;2020-03-27;5;5;0;0;0;0
MU;2020-03-27;39;37;2;0;0;0
NA;2020-03-27;116;115;1;0;0;0
NC;2020-03-27;113;112;1;0;0;0
O;2020-03-27;69;69;0;0;0;0
OR;2020-03-27;49;49;0;0;0;0
P;2020-03-27;36;36;0;0;0;0
PM;2020-03-27;38;37;1;0;0;0
PO;2020-03-27;84;84;0;0;0;0
S;2020-03-27;74;74;0;0;0;0
SA;2020-03-27;78;77;1;0;0;0
SE;2020-03-27;76;75;1;0;0;0
SG;2020-03-27;50;50;0;0;0;0
SO;2020-03-27;31;31;0;0;0;0
SS;2020-03-27;69;68;0;0;0;1
T;2020-03-27;74;74;0;0;0;0
TE;2020-03-27;25;25;0;0;0;0
TF;2020-03-27;43;43;0;0;0;0
TO;2020-03-27;124;92;32;0;0;0
V;2020-03-27;169;164;0;1;0;4
VA;2020-03-27;74;74;0;0;0;0
VI;2020-03-27;61;61;0;0;0;0
Z;2020-03-27;163;163;0;0;0;0
ZA;2020-03-27;18;17;1;0;0;0
A;2020-03-28;92;90;0;0;0;2
AB;2020-03-28;68;58;10;0;0;0
AL;2020-03-28;16;16;0;0;0;0
AV;2020-03-28;64;64;0;0;0;0
B;2020-03-28;1086;1057;0;0;5;24
BA;2020-03-28;15;14;1;0;0;0
BI;2020-03-28;174;174;0;0;0;0
BU;2020-03-28;35;32;3;0;0;0
C;2020-03-28;117;116;0;0;1;0
CA;2020-03-28;30;29;1;0;0;0
CC;2020-03-28;59;57;2;0;0;0
CE;2020-03-28;4;4;0;0;0;0
CO;2020-03-28;61;61;0;0;0;0
CR;2020-03-28;122;101;20;0;1;0
CS;2020-03-28;30;28;0;0;0;2
CU;2020-03-28;40;23;17;0;0;0
GC;2020-03-28;12;11;0;0;0;1
GI;2020-03-28;88;86;0;0;0;2
GR;2020-03-28;49;49;0;0;0;0
GU;2020-03-28;25;24;1;0;0;0
H;2020-03-28;14;14;0;0;0;0
HU;2020-03-28;26;26;0;0;0;0
J;2020-03-28;40;38;2;0;0;0
L;2020-03-28;54;50;0;0;2;2
LE;2020-03-28;68;64;4;0;0;0
LO;2020-03-28;103;103;0;0;0;0
LU;2020-03-28;22;22;0;0;0;0
M;2020-03-28;1277;1277;0;0;0;0
MA;2020-03-28;50;48;2;0;0;0
ME;2020-03-28;3;3;0;0;0;0
MU;2020-03-28;31;29;2;0;0;0
NA;2020-03-28;109;108;1;0;0;0
NC;2020-03-28;121;120;0;0;0;1
O;2020-03-28;53;53;0;0;0;0
OR;2020-03-28;31;31;0;0;0;0
P;2020-03-28;28;28;0;0;0;0
PM;2020-03-28;35;32;3;0;0;0
PO;2020-03-28;168;168;0;0;0;0
S;2020-03-28;68;68;0;0;0;0
SA;2020-03-28;87;86;1;0;0;0
SE;2020-03-28;37;37;0;0;0;0
SG;2020-03-28;52;51;1;0;0;0
SO;2020-03-28;20;20;0;0;0;0
SS;2020-03-28;48;46;0;1;0;1
T;2020-03-28;67;66;0;0;0;1
TE;2020-03-28;14;14;0;0;0;0
TF;2020-03-28;26;26;0;0;0;0
TO;2020-03-28;136;118;18;0;0;0
V;2020-03-28;105;101;2;0;0;2
VA;2020-03-28;110;109;1;0;0;0
VI;2020-03-28;61;60;0;1;0;0
Z;2020-03-28;107;107;0;0;0;0
ZA;2020-03-28;7;7;0;0;0;0
A;2020-03-29;52;47;4;0;0;1
AB;2020-03-29;100;93;7;0;0;0
AL;2020-03-29;23;22;1;0;0;0
AV;2020-03-29;28;28;0;0;0;0
B;2020-03-29;808;779;0;0;5;24
BA;2020-03-29;13;13;0;0;0;0
BI;2020-03-29;139;136;0;1;0;2
BU;2020-03-29;36;36;0;0;0;0
C;2020-03-29;94;94;0;0;0;0
CA;2020-03-29;33;33;0;0;0;0
CC;2020-03-29;35;35;0;0;0;0
CE;2020-03-29;7;7;0;0;0;0
CO;2020-03-29;41;41;0;0;0;0
CR;2020-03-29;91;77;14;0;0;0
CS;2020-03-29;42;39;0;0;0;3
CU;2020-03-29;55;41;14;0;0;0
GC;2020-03-29;9;9;0;0;0;0
GI;2020-03-29;75;73;0;0;0;2
GR;2020-03-29;82;80;2;0;0;0
GU;2020-03-29;21;17;4;0;0;0
H;2020-03-29;10;10;0;0;0;0
HU;2020-03-29;40;40;0;0;0;0
J;2020-03-29;45;42;3;0;0;0
L;2020-03-29;53;49;0;0;2;2
LE;2020-03-29;67;67;0;0;0;0
LO;2020-03-29;90;88;2;0;0;0
LU;2020-03-29;32;32;0;0;0;0
M;2020-03-29;903;901;2;0;0;0
MA;2020-03-29;53;52;1;0;0;0
ME;2020-03-29;5;5;0;0;0;0
MU;2020-03-29;25;23;2;0;0;0
NA;2020-03-29;79;79;0;0;0;0
NC;2020-03-29;80;79;0;0;0;1
O;2020-03-29;42;42;0;0;0;0
OR;2020-03-29;37;37;0;0;0;0
P;2020-03-29;24;24;0;0;0;0
PM;2020-03-29;37;36;1;0;0;0
PO;2020-03-29;36;36;0;0;0;0
S;2020-03-29;39;39;0;0;0;0
SA;2020-03-29;94;93;1;0;0;0
SE;2020-03-29;38;38;0;0;0;0
SG;2020-03-29;60;58;2;0;0;0
SO;2020-03-29;23;22;1;0;0;0
SS;2020-03-29;56;55;0;0;0;1
T;2020-03-29;51;50;0;0;0;1
TE;2020-03-29;17;17;0;0;0;0
TF;2020-03-29;29;29;0;0;0;0
TO;2020-03-29;106;91;15;0;0;0
V;2020-03-29;103;97;4;0;0;2
VA;2020-03-29;55;54;1;0;0;0
VI;2020-03-29;50;49;0;1;0;0
Z;2020-03-29;79;79;0;0;0;0
ZA;2020-03-29;6;6;0;0;0;0
A;2020-03-30;66;65;0;0;0;1
AB;2020-03-30;109;94;15;0;0;0
AL;2020-03-30;7;7;0;0;0;0
AV;2020-03-30;50;47;3;0;0;0
B;2020-03-30;986;940;0;0;10;36
BA;2020-03-30;17;16;1;0;0;0
BI;2020-03-30;180;177;0;1;0;2
BU;2020-03-30;26;21;5;0;0;0
C;2020-03-30;91;90;0;0;1;0
CA;2020-03-30;35;33;2;0;0;0
CC;2020-03-30;51;47;4;0;0;0
CE;2020-03-30;3;3;0;0;0;0
CO;2020-03-30;58;57;1;0;0;0
CR;2020-03-30;150;129;19;0;2;0
CS;2020-03-30;26;23;2;0;0;1
CU;2020-03-30;46;31;15;0;0;0
GC;2020-03-30;16;15;0;0;0;1
GI;2020-03-30;78;75;0;0;0;3
GR;2020-03-30;56;54;2;0;0;0
GU;2020-03-30;40;35;5;0;0;0
H;2020-03-30;11;11;0;0;0;0
HU;2020-03-30;11;11;0;0;0;0
J;2020-03-30;47;45;2;0;0;0
L;2020-03-30;45;44;0;0;1;0
LE;2020-03-30;51;47;4;0;0;0
LO;2020-03-30;114;114;0;0;0;0
LU;2020-03-30;19;19;0;0;0;0
M;2020-03-30;1144;1142;1;1;0;0
MA;2020-03-30;36;36;0;0;0;0
ME;2020-03-30;3;3;0;0;0;0
MU;2020-03-30;30;26;4;0;0;0
NA;2020-03-30;213;211;2;0;0;0
NC;2020-03-30;78;77;1;0;0;0
O;2020-03-30;44;44;0;0;0;0
OR;2020-03-30;71;71;0;0;0;0
P;2020-03-30;24;24;0;0;0;0
PM;2020-03-30;63;61;2;0;0;0
PO;2020-03-30;69;69;0;0;0;0
S;2020-03-30;28;28;0;0;0;0
SA;2020-03-30;59;58;1;0;0;0
SE;2020-03-30;58;57;1;0;0;0
SG;2020-03-30;65;63;2;0;0;0
SO;2020-03-30;28;28;0;0;0;0
SS;2020-03-30;47;47;0;0;0;0
T;2020-03-30;64;63;0;0;0;1
TE;2020-03-30;23;23;0;0;0;0
TF;2020-03-30;41;41;0;0;0;0
TO;2020-03-30;112;92;20;0;0;0
V;2020-03-30;142;135;4;0;0;3
VA;2020-03-30;130;130;0;0;0;0
VI;2020-03-30;83;83;0;0;0;0
Z;2020-03-30;101;101;0;0;0;0
ZA;2020-03-30;10;8;2;0;0;0
A;2020-03-31;68;65;1;0;0;2
AB;2020-03-31;77;65;12;0;0;0
AL;2020-03-31;15;15;0;0;0;0
AV;2020-03-31;19;17;2;0;0;0
B;2020-03-31;936;915;0;0;4;17
BA;2020-03-31;5;5;0;0;0;0
BI;2020-03-31;163;161;0;0;0;2
BU;2020-03-31;32;31;1;0;0;0
C;2020-03-31;44;44;0;0;0;0
CA;2020-03-31;20;20;0;0;0;0
CC;2020-03-31;36;33;3;0;0;0
CE;2020-03-31;1;1;0;0;0;0
CO;2020-03-31;39;39;0;0;0;0
CR;2020-03-31;95;76;17;0;2;0
CS;2020-03-31;20;18;1;0;0;1
CU;2020-03-31;33;20;13;0;0;0
GC;2020-03-31;6;6;0;0;0;0
GI;2020-03-31;97;93;0;0;0;4
GR;2020-03-31;40;40;0;0;0;0
GU;2020-03-31;18;17;1;0;0;0
H;2020-03-31;19;19;0;0;0;0
HU;2020-03-31;17;17;0;0;0;0
J;2020-03-31;34;33;1;0;0;0
L;2020-03-31;34;32;0;0;0;2
LE;2020-03-31;24;20;4;0;0;0
LO;2020-03-31;107;106;1;0;0;0
LU;2020-03-31;18;18;0;0;0;0
M;2020-03-31;1130;1129;1;0;0;0
MA;2020-03-31;32;30;2;0;0;0
ME;2020-03-31;3;3;0;0;0;0
MU;2020-03-31;23;23;0;0;0;0
NA;2020-03-31;127;125;2;0;0;0
NC;2020-03-31;99;99;0;0;0;0
O;2020-03-31;42;42;0;0;0;0
OR;2020-03-31;43;43;0;0;0;0
P;2020-03-31;28;28;0;0;0;0
PM;2020-03-31;47;45;2;0;0;0
PO;2020-03-31;54;52;2;0;0;0
S;2020-03-31;33;33;0;0;0;0
SA;2020-03-31;78;78;0;0;0;0
SE;2020-03-31;50;48;2;0;0;0
SG;2020-03-31;48;47;1;0;0;0
SO;2020-03-31;26;25;1;0;0;0
SS;2020-03-31;56;51;0;1;0;4
T;2020-03-31;63;59;0;0;0;4
TE;2020-03-31;15;15;0;0;0;0
TF;2020-03-31;16;16;0;0;0;0
TO;2020-03-31;76;53;23;0;0;0
V;2020-03-31;75;70;4;0;0;1
VA;2020-03-31;110;110;0;0;0;0
VI;2020-03-31;39;37;0;2;0;0
Z;2020-03-31;85;85;0;0;0;0
ZA;2020-03-31;6;4;2;0;0;0
A;2020-04-01;67;63;4;0;0;0
AB;2020-04-01;60;45;15;0;0;0
AL;2020-04-01;13;13;0;0;0;0
AV;2020-04-01;46;46;0;0;0;0
B;2020-04-01;1064;1034;0;0;9;21
BA;2020-04-01;36;35;1;0;0;0
BI;2020-04-01;162;157;0;1;0;4
BU;2020-04-01;42;38;4;0;0;0
C;2020-04-01;122;121;0;0;1;0
CA;2020-04-01;29;29;0;0;0;0
CC;2020-04-01;56;52;4;0;0;0
CE;2020-04-01;2;2;0;0;0;0
CO;2020-04-01;50;50;0;0;0;0
CR;2020-04-01;118;88;29;0;1;0
CS;2020-04-01;29;29;0;0;0;0
CU;2020-04-01;42;20;22;0;0;0
GC;2020-04-01;7;7;0;0;0;0
GI;2020-04-01;109;105;0;0;0;4
GR;2020-04-01;64;62;2;0;0;0
GU;2020-04-01;40;34;6;0;0;0
H;2020-04-01;11;11;0;0;0;0
HU;2020-04-01;19;19;0;0;0;0
J;2020-04-01;52;50;2;0;0;0
L;2020-04-01;48;48;0;0;0;0
LE;2020-04-01;37;32;5;0;0;0
LO;2020-04-01;109;107;1;0;0;1
LU;2020-04-01;21;19;0;0;2;0
M;2020-04-01;1394;1393;1;0;0;0
MA;2020-04-01;52;51;1;0;0;0
ME;2020-04-01;5;5;0;0;0;0
MU;2020-04-01;23;19;4;0;0;0
NA;2020-04-01;197;195;2;0;0;0
NC;2020-04-01;100;99;1;0;0;0
O;2020-04-01;29;29;0;0;0;0
OR;2020-04-01;38;38;0;0;0;0
P;2020-04-01;27;26;1;0;0;0
PM;2020-04-01;83;81;2;0;0;0
PO;2020-04-01;65;64;1;0;0;0
S;2020-04-01;72;72;0;0;0;0
SA;2020-04-01;92;91;1;0;0;0
SE;2020-04-01;62;59;3;0;0;0
SG;2020-04-01;50;48;2;0;0;0
SO;2020-04-01;32;29;3;0;0;0
SS;2020-04-01;64;64;0;0;0;0
T;2020-04-01;58;57;0;0;0;1
TE;2020-04-01;22;22;0;0;0;0
TF;2020-04-01;51;50;0;0;0;1
TO;2020-04-01;86;62;24;0;0;0
V;2020-04-01;118;110;6;0;0;2
VA;2020-04-01;125;120;5;0;0;0
VI;2020-04-01;49;49;0;0;0;0
Z;2020-04-01;118;118;0;0;0;0
ZA;2020-04-01;24;21;3;0;0;0
A;2020-04-02;48;46;1;0;0;1
AB;2020-04-02;61;45;15;0;0;1
AL;2020-04-02;15;14;1;0;0;0
AV;2020-04-02;47;47;0;0;0;0
B;2020-04-02;870;848;0;0;3;19
BA;2020-04-02;23;22;1;0;0;0
BI;2020-04-02;149;147;0;0;0;2
BU;2020-04-02;46;45;1;0;0;0
C;2020-04-02;93;92;0;0;1;0
CA;2020-04-02;21;21;0;0;0;0
CC;2020-04-02;36;29;7;0;0;0
CE;2020-04-02;0;0;0;0;0;0
CO;2020-04-02;25;25;0;0;0;0
CR;2020-04-02;68;55;12;0;1;0
CS;2020-04-02;48;48;0;0;0;0
CU;2020-04-02;31;22;9;0;0;0
GC;2020-04-02;12;12;0;0;0;0
GI;2020-04-02;82;80;0;0;0;2
GR;2020-04-02;45;44;1;0;0;0
GU;2020-04-02;24;22;2;0;0;0
H;2020-04-02;8;8;0;0;0;0
HU;2020-04-02;12;12;0;0;0;0
J;2020-04-02;32;29;3;0;0;0
L;2020-04-02;48;48;0;0;0;0
LE;2020-04-02;45;45;0;0;0;0
LO;2020-04-02;103;103;0;0;0;0
LU;2020-04-02;14;14;0;0;0;0
M;2020-04-02;1044;1044;0;0;0;0
MA;2020-04-02;44;42;2;0;0;0
ME;2020-04-02;3;3;0;0;0;0
MU;2020-04-02;20;20;0;0;0;0
NA;2020-04-02;128;126;2;0;0;0
NC;2020-04-02;114;114;0;0;0;0
O;2020-04-02;53;53;0;0;0;0
OR;2020-04-02;117;117;0;0;0;0
P;2020-04-02;25;25;0;0;0;0
PM;2020-04-02;35;34;1;0;0;0
PO;2020-04-02;45;43;0;0;2;0
S;2020-04-02;53;52;1;0;0;0
SA;2020-04-02;54;52;2;0;0;0
SE;2020-04-02;35;35;0;0;0;0
SG;2020-04-02;39;37;2;0;0;0
SO;2020-04-02;29;27;2;0;0;0
SS;2020-04-02;51;50;0;0;0;1
T;2020-04-02;42;40;0;0;0;2
TE;2020-04-02;15;15;0;0;0;0
TF;2020-04-02;18;17;0;0;0;1
TO;2020-04-02;80;54;26;0;0;0
V;2020-04-02;98;90;4;0;0;4
VA;2020-04-02;164;163;1;0;0;0
VI;2020-04-02;44;44;0;0;0;0
Z;2020-04-02;102;102;0;0;0;0
ZA;2020-04-02;5;4;0;0;0;1
A;2020-04-03;57;57;0;0;0;0
AB;2020-04-03;30;20;10;0;0;0
AL;2020-04-03;11;11;0;0;0;0
AV;2020-04-03;28;27;1;0;0;0
B;2020-04-03;979;961;0;0;2;16
BA;2020-04-03;25;25;0;0;0;0
BI;2020-04-03;198;196;0;0;0;2
BU;2020-04-03;49;47;2;0;0;0
C;2020-04-03;88;88;0;0;0;0
CA;2020-04-03;17;17;0;0;0;0
CC;2020-04-03;41;40;1;0;0;0
CE;2020-04-03;1;1;0;0;0;0
CO;2020-04-03;20;20;0;0;0;0
CR;2020-04-03;85;69;16;0;0;0
CS;2020-04-03;28;27;1;0;0;0
CU;2020-04-03;27;12;15;0;0;0
GC;2020-04-03;7;7;0;0;0;0
GI;2020-04-03;125;121;0;0;0;4
GR;2020-04-03;24;20;4;0;0;0
GU;2020-04-03;30;23;7;0;0;0
H;2020-04-03;6;6;0;0;0;0
HU;2020-04-03;15;15;0;0;0;0
J;2020-04-03;23;22;1;0;0;0
L;2020-04-03;40;39;0;0;0;1
LE;2020-04-03;65;63;2;0;0;0
LO;2020-04-03;79;76;3;0;0;0
LU;2020-04-03;19;19;0;0;0;0
M;2020-04-03;962;960;0;2;0;0
MA;2020-04-03;37;37;0;0;0;0
ME;2020-04-03;3;3;0;0;0;0
MU;2020-04-03;16;14;2;0;0;0
NA;2020-04-03;128;126;2;0;0;0
NC;2020-04-03;98;98;0;0;0;0
O;2020-04-03;37;37;0;0;0;0
OR;2020-04-03;48;48;0;0;0;0
P;2020-04-03;24;24;0;0;0;0
PM;2020-04-03;45;43;2;0;0;0
PO;2020-04-03;54;54;0;0;0;0
S;2020-04-03;34;34;0;0;0;0
SA;2020-04-03;55;54;1;0;0;0
SE;2020-04-03;40;40;0;0;0;0
SG;2020-04-03;62;60;2;0;0;0
SO;2020-04-03;19;17;2;0;0;0
SS;2020-04-03;53;53;0;0;0;0
T;2020-04-03;93;92;0;0;1;0
TE;2020-04-03;16;16;0;0;0;0
TF;2020-04-03;10;10;0;0;0;0
