provincia_iso;fecha;num_casos;num_casos_prueba_pcr;num_casos_prueba_test_ac;num_casos_prueba_ag;num_casos_prueba_elisa;num_casos_prueba_desconocida
SO;2020-03-27;31;31;0;0;0;0
SS;2020-03-27;69;68;0;0;0;1
T;2020-03-27;72;72;0;0;0;0
TE;2020-03-27;25;25;0;0;0;0
TF;2020-03-27;43;43;0;0;0;0
TO;2020-03-27;124;92;32;0;0;0
V;2020-03-27;169;164;0;1;0;4
VA;2020-03-27;74;74;0;0;0;0
VI;2020-03-27;61;61;0;0;0;0
Z;2020-03-27;162;162;0;0;0;0
ZA;2020-03-27;18;17;1;0;0;0
A;2020-03-28;92;90;0;0;0;2
AB;2020-03-28;68;58;10;0;0;0
AL;2020-03-28;16;16;0;0;0;0
AV;2020-03-28;64;64;0;0;0;0
B;2020-03-28;1085;1056;0;0;5;24
BA;2020-03-28;15;14;1;0;0;0
BI;2020-03-28;176;175;0;1;0;0
BU;2020-03-28;35;32;3;0;0;0
C;2020-03-28;117;116;0;0;1;0
CA;2020-03-28;30;29;1;0;0;0
CC;2020-03-28;59;57;2;0;0;0
CE;2020-03-28;4;4;0;0;0;0
CO;2020-03-28;62;62;0;0;0;0
CR;2020-03-28;122;101;20;0;1;0
CS;2020-03-28;30;28;0;0;0;2
CU;2020-03-28;40;23;17;0;0;0
GC;2020-03-28;12;11;0;0;0;1
GI;2020-03-28;88;86;0;0;0;2
GR;2020-03-28;49;49;0;0;0;0
GU;2020-03-28;25;24;1;0;0;0
H;2020-03-28;14;14;0;0;0;0
HU;2020-03-28;26;26;0;0;0;0
J;2020-03-28;40;38;2;0;0;0
L;2020-03-28;53;50;0;0;1;2
LE;2020-03-28;68;64;4;0;0;0
LO;2020-03-28;103;103;0;0;0;0
LU;2020-03-28;22;22;0;0;0;0
M;2020-03-28;1277;1276;0;1;0;0
MA;2020-03-28;50;48;2;0;0;0
ML;2020-03-28;3;3;0;0;0;0
MU;2020-03-28;31;29;2;0;0;0
NA;2020-03-28;109;108;1;0;0;0
NC;2020-03-28;121;120;0;0;0;1
O;2020-03-28;53;53;0;0;0;0
OR;2020-03-28;31;31;0;0;0;0
P;2020-03-28;28;28;0;0;0;0
PM;2020-03-28;35;32;3;0;0;0
PO;2020-03-28;168;168;0;0;0;0
S;2020-03-28;68;68;0;0;0;0
SA;2020-03-28;87;86;1;0;0;0
SE;2020-03-28;37;37;0;0;0;0
SG;2020-03-28;52;51;1;0;0;0
SO;2020-03-28;20;20;0;0;0;0
SS;2020-03-28;48;46;0;1;0;1
T;2020-03-28;66;65;0;0;0;1
TE;2020-03-28;14;14;0;0;0;0
TF;2020-03-28;26;26;0;0;0;0
TO;2020-03-28;136;118;18;0;0;0
V;2020-03-28;105;101;2;0;0;2
VA;2020-03-28;110;109;1;0;0;0
VI;2020-03-28;62;60;0;2;0;0
Z;2020-03-28;106;106;0;0;0;0
ZA;2020-03-28;7;7;0;0;0;0
A;2020-03-29;52;47;4;0;0;1
AB;2020-03-29;100;93;7;0;0;0
AL;2020-03-29;23;22;1;0;0;0
AV;2020-03-29;28;28;0;0;0;0
B;2020-03-29;807;779;0;0;4;24
BA;2020-03-29;13;13;0;0;0;0
BI;2020-03-29;139;136;0;1;0;2
BU;2020-03-29;36;36;0;0;0;0
C;2020-03-29;94;94;0;0;0;0
CA;2020-03-29;33;33;0;0;0;0
CC;2020-03-29;35;35;0;0;0;0
CE;2020-03-29;7;7;0;0;0;0
CO;2020-03-29;41;41;0;0;0;0
CR;2020-03-29;91;77;14;0;0;0
CS;2020-03-29;42;39;0;0;0;3
CU;2020-03-29;55;41;14;0;0;0
GC;2020-03-29;9;9;0;0;0;0
GI;2020-03-29;75;73;0;0;0;2
GR;2020-03-29;82;80;2;0;0;0
GU;2020-03-29;21;17;4;0;0;0
H;2020-03-29;10;10;0;0;0;0
HU;2020-03-29;40;40;0;0;0;0
J;2020-03-29;45;42;3;0;0;0
L;2020-03-29;52;49;0;0;1;2
LE;2020-03-29;67;67;0;0;0;0
LO;2020-03-29;90;88;2;0;0;0
LU;2020-03-29;32;32;0;0;0;0
M;2020-03-29;903;901;2;0;0;0
MA;2020-03-29;53;52;1;0;0;0
ML;2020-03-29;5;5;0;0;0;0
MU;2020-03-29;25;23;2;0;0;0
NA;2020-03-29;79;79;0;0;0;0
NC;2020-03-29;80;79;0;0;0;1
O;2020-03-29;42;42;0;0;0;0
OR;2020-03-29;37;37;0;0;0;0
P;2020-03-29;24;24;0;0;0;0
PM;2020-03-29;37;36;1;0;0;0
PO;2020-03-29;36;36;0;0;0;0
S;2020-03-29;39;39;0;0;0;0
SA;2020-03-29;94;93;1;0;0;0
SE;2020-03-29;38;38;0;0;0;0
SG;2020-03-29;60;58;2;0;0;0
SO;2020-03-29;23;22;1;0;0;0
SS;2020-03-29;56;55;0;0;0;1
T;2020-03-29;50;49;0;0;0;1
TE;2020-03-29;17;17;0;0;0;0
TF;2020-03-29;29;29;0;0;0;0
TO;2020-03-29;106;91;15;0;0;0
V;2020-03-29;103;97;4;0;0;2
VA;2020-03-29;55;54;1;0;0;0
VI;2020-03-29;50;49;0;1;0;0
Z;2020-03-29;79;79;0;0;0;0
ZA;2020-03-29;6;6;0;0;0;0
A;2020-03-30;66;65;0;0;0;1
AB;2020-03-30;109;94;15;0;0;0
AL;2020-03-30;7;7;0;0;0;0
AV;2020-03-30;50;47;3;0;0;0
B;2020-03-30;988;941;0;0;11;36
BA;2020-03-30;17;16;1;0;0;0
BI;2020-03-30;179;176;0;1;0;2
BU;2020-03-30;26;21;5;0;0;0
C;2020-03-30;91;90;0;0;1;0
CA;2020-03-30;35;33;2;0;0;0
CC;2020-03-30;51;47;4;0;0;0
CE;2020-03-30;3;3;0;0;0;0
CO;2020-03-30;59;58;1;0;0;0
CR;2020-03-30;150;129;19;0;2;0
CS;2020-03-30;26;23;2;0;0;1
CU;2020-03-30;46;31;15;0;0;0
GC;2020-03-30;16;15;0;0;0;1
GI;2020-03-30;78;75;0;0;0;3
GR;2020-03-30;56;54;2;0;0;0
GU;2020-03-30;40;35;5;0;0;0
H;2020-03-30;11;11;0;0;0;0
HU;2020-03-30;11;11;0;0;0;0
J;2020-03-30;47;45;2;0;0;0
L;2020-03-30;46;45;0;0;1;0
LE;2020-03-30;51;47;4;0;0;0
LO;2020-03-30;114;114;0;0;0;0
LU;2020-03-30;19;19;0;0;0;0
M;2020-03-30;1145;1143;1;1;0;0
MA;2020-03-30;36;36;0;0;0;0
ML;2020-03-30;3;3;0;0;0;0
MU;2020-03-30;30;26;4;0;0;0
NA;2020-03-30;213;211;2;0;0;0
NC;2020-03-30;78;77;1;0;0;0
O;2020-03-30;44;44;0;0;0;0
OR;2020-03-30;71;71;0;0;0;0
P;2020-03-30;24;24;0;0;0;0
PM;2020-03-30;63;61;2;0;0;0
PO;2020-03-30;69;69;0;0;0;0
S;2020-03-30;28;28;0;0;0;0
SA;2020-03-30;59;58;1;0;0;0
SE;2020-03-30;58;57;1;0;0;0
SG;2020-03-30;65;63;2;0;0;0
SO;2020-03-30;28;28;0;0;0;0
SS;2020-03-30;47;47;0;0;0;0
T;2020-03-30;63;62;0;0;0;1
TE;2020-03-30;23;23;0;0;0;0
TF;2020-03-30;41;41;0;0;0;0
TO;2020-03-30;112;92;20;0;0;0
V;2020-03-30;142;135;4;0;0;3
VA;2020-03-30;130;130;0;0;0;0
VI;2020-03-30;84;83;0;1;0;0
Z;2020-03-30;96;96;0;0;0;0
ZA;2020-03-30;10;8;2;0;0;0
A;2020-03-31;68;65;1;0;0;2
AB;2020-03-31;77;65;12;0;0;0
AL;2020-03-31;15;15;0;0;0;0
AV;2020-03-31;19;17;2;0;0;0
B;2020-03-31;930;910;0;0;3;17
BA;2020-03-31;5;5;0;0;0;0
BI;2020-03-31;165;161;0;2;0;2
BU;2020-03-31;32;31;1;0;0;0
C;2020-03-31;44;44;0;0;0;0
CA;2020-03-31;20;20;0;0;0;0
CC;2020-03-31;35;32;3;0;0;0
CE;2020-03-31;1;1;0;0;0;0
CO;2020-03-31;39;39;0;0;0;0
CR;2020-03-31;95;76;17;0;2;0
CS;2020-03-31;20;18;1;0;0;1
CU;2020-03-31;33;20;13;0;0;0
GC;2020-03-31;6;6;0;0;0;0
GI;2020-03-31;97;93;0;0;0;4
GR;2020-03-31;40;40;0;0;0;0
GU;2020-03-31;18;17;1;0;0;0
H;2020-03-31;19;19;0;0;0;0
HU;2020-03-31;17;17;0;0;0;0
J;2020-03-31;34;33;1;0;0;0
L;2020-03-31;34;32;0;0;0;2
LE;2020-03-31;24;20;4;0;0;0
LO;2020-03-31;107;106;1;0;0;0
LU;2020-03-31;18;18;0;0;0;0
M;2020-03-31;1131;1130;1;0;0;0
MA;2020-03-31;32;30;2;0;0;0
ML;2020-03-31;3;3;0;0;0;0
MU;2020-03-31;23;23;0;0;0;0
NA;2020-03-31;127;125;2;0;0;0
NC;2020-03-31;99;99;0;0;0;0
O;2020-03-31;42;42;0;0;0;0
OR;2020-03-31;43;43;0;0;0;0
P;2020-03-31;28;28;0;0;0;0
PM;2020-03-31;47;45;2;0;0;0
PO;2020-03-31;54;52;2;0;0;0
S;2020-03-31;33;33;0;0;0;0
SA;2020-03-31;78;78;0;0;0;0
SE;2020-03-31;50;48;2;0;0;0
SG;2020-03-31;48;47;1;0;0;0
SO;2020-03-31;26;25;1;0;0;0
SS;2020-03-31;57;51;0;2;0;4
T;2020-03-31;63;59;0;0;0;4
TE;2020-03-31;15;15;0;0;0;0
TF;2020-03-31;16;16;0;0;0;0
TO;2020-03-31;76;53;23;0;0;0
V;2020-03-31;75;70;4;0;0;1
VA;2020-03-31;110;110;0;0;0;0
VI;2020-03-31;40;37;0;3;0;0
Z;2020-03-31;83;83;0;0;0;0
ZA;2020-03-31;6;4;2;0;0;0
A;2020-04-01;67;63;4;0;0;0
AB;2020-04-01;60;45;15;0;0;0
AL;2020-04-01;13;13;0;0;0;0
AV;2020-04-01;46;46;0;0;0;0
B;2020-04-01;1059;1030;0;0;8;21
BA;2020-04-01;36;35;1;0;0;0
BI;2020-04-01;162;157;0;1;0;4
BU;2020-04-01;42;38;4;0;0;0
C;2020-04-01;122;121;0;0;1;0
CA;2020-04-01;29;29;0;0;0;0
CC;2020-04-01;56;52;4;0;0;0
CE;2020-04-01;2;2;0;0;0;0
CO;2020-04-01;50;50;0;0;0;0
CR;2020-04-01;118;88;29;0;1;0
CS;2020-04-01;29;29;0;0;0;0
CU;2020-04-01;42;20;22;0;0;0
GC;2020-04-01;7;7;0;0;0;0
GI;2020-04-01;108;104;0;0;0;4
GR;2020-04-01;64;62;2;0;0;0
GU;2020-04-01;40;34;6;0;0;0
H;2020-04-01;11;11;0;0;0;0
HU;2020-04-01;18;18;0;0;0;0
J;2020-04-01;52;50;2;0;0;0
L;2020-04-01;48;48;0;0;0;0
LE;2020-04-01;37;32;5;0;0;0
LO;2020-04-01;109;107;1;0;0;1
LU;2020-04-01;21;19;0;0;2;0
M;2020-04-01;1395;1394;1;0;0;0
MA;2020-04-01;52;51;1;0;0;0
ML;2020-04-01;5;5;0;0;0;0
MU;2020-04-01;23;19;4;0;0;0
NA;2020-04-01;197;195;2;0;0;0
NC;2020-04-01;100;99;1;0;0;0
O;2020-04-01;29;29;0;0;0;0
OR;2020-04-01;38;38;0;0;0;0
P;2020-04-01;27;26;1;0;0;0
PM;2020-04-01;83;81;2;0;0;0
PO;2020-04-01;65;64;1;0;0;0
S;2020-04-01;72;72;0;0;0;0
SA;2020-04-01;92;91;1;0;0;0
SE;2020-04-01;62;59;3;0;0;0
SG;2020-04-01;50;48;2;0;0;0
SO;2020-04-01;32;29;3;0;0;0
SS;2020-04-01;64;64;0;0;0;0
T;2020-04-01;58;57;0;0;0;1
TE;2020-04-01;22;22;0;0;0;0
TF;2020-04-01;51;50;0;0;0;1
TO;2020-04-01;86;62;24;0;0;0
V;2020-04-01;118;110;6;0;0;2
VA;2020-04-01;125;120;5;0;0;0
VI;2020-04-01;49;49;0;0;0;0
Z;2020-04-01;116;116;0;0;0;0
ZA;2020-04-01;24;21;3;0;0;0
A;2020-04-02;48;46;1;0;0;1
AB;2020-04-02;61;45;15;0;0;1
AL;2020-04-02;15;14;1;0;0;0
AV;2020-04-02;47;47;0;0;0;0
B;2020-04-02;864;842;0;0;3;19
BA;2020-04-02;23;22;1;0;0;0
BI;2020-04-02;148;146;0;0;0;2
BU;2020-04-02;46;45;1;0;0;0
C;2020-04-02;93;92;0;0;1;0
CA;2020-04-02;21;21;0;0;0;0
CC;2020-04-02;36;29;7;0;0;0
CE;2020-04-02;0;0;0;0;0;0
CO;2020-04-02;25;25;0;0;0;0
CR;2020-04-02;68;55;12;0;1;0
CS;2020-04-02;48;48;0;0;0;0
CU;2020-04-02;32;23;9;0;0;0
GC;2020-04-02;12;12;0;0;0;0
GI;2020-04-02;81;79;0;0;0;2
GR;2020-04-02;45;44;1;0;0;0
GU;2020-04-02;24;22;2;0;0;0
H;2020-04-02;8;8;0;0;0;0
HU;2020-04-02;12;12;0;0;0;0
J;2020-04-02;32;29;3;0;0;0
L;2020-04-02;48;48;0;0;0;0
LE;2020-04-02;45;45;0;0;0;0
LO;2020-04-02;103;103;0;0;0;0
LU;2020-04-02;14;14;0;0;0;0
M;2020-04-02;1044;1044;0;0;0;0
MA;2020-04-02;44;42;2;0;0;0
ML;2020-04-02;3;3;0;0;0;0
MU;2020-04-02;20;20;0;0;0;0
NA;2020-04-02;128;126;2;0;0;0
NC;2020-04-02;114;114;0;0;0;0
O;2020-04-02;53;53;0;0;0;0
OR;2020-04-02;117;117;0;0;0;0
P;2020-04-02;25;25;0;0;0;0
PM;2020-04-02;35;34;1;0;0;0
PO;2020-04-02;45;43;0;0;2;0
S;2020-04-02;53;52;1;0;0;0
SA;2020-04-02;54;52;2;0;0;0
SE;2020-04-02;35;35;0;0;0;0
SG;2020-04-02;39;37;2;0;0;0
SO;2020-04-02;29;27;2;0;0;0
SS;2020-04-02;51;50;0;0;0;1
T;2020-04-02;42;40;0;0;0;2
TE;2020-04-02;15;15;0;0;0;0
TF;2020-04-02;18;17;0;0;0;1
TO;2020-04-02;80;54;26;0;0;0
V;2020-04-02;98;90;4;0;0;4
VA;2020-04-02;164;163;1;0;0;0
VI;2020-04-02;44;44;0;0;0;0
Z;2020-04-02;99;99;0;0;0;0
ZA;2020-04-02;5;4;0;0;0;1
A;2020-04-03;57;57;0;0;0;0
AB;2020-04-03;30;20;10;0;0;0
AL;2020-04-03;11;11;0;0;0;0
AV;2020-04-03;28;27;1;0;0;0
B;2020-04-03;977;959;0;0;2;16
BA;2020-04-03;25;25;0;0;0;0
BI;2020-04-03;198;196;0;0;0;2
BU;2020-04-03;49;47;2;0;0;0
C;2020-04-03;88;88;0;0;0;0
CA;2020-04-03;17;17;0;0;0;0
CC;2020-04-03;41;40;1;0;0;0
CE;2020-04-03;1;1;0;0;0;0
CO;2020-04-03;20;20;0;0;0;0
CR;2020-04-03;85;69;16;0;0;0
CS;2020-04-03;28;27;1;0;0;0
CU;2020-04-03;27;12;15;0;0;0
GC;2020-04-03;7;7;0;0;0;0
GI;2020-04-03;125;121;0;0;0;4
GR;2020-04-03;24;20;4;0;0;0
GU;2020-04-03;30;23;7;0;0;0
H;2020-04-03;6;6;0;0;0;0
HU;2020-04-03;15;15;0;0;0;0
J;2020-04-03;23;22;1;0;0;0
L;2020-04-03;40;39;0;0;0;1
LE;2020-04-03;65;63;2;0;0;0
LO;2020-04-03;79;76;3;0;0;0
LU;2020-04-03;19;19;0;0;0;0
M;2020-04-03;961;959;0;2;0;0
MA;2020-04-03;37;37;0;0;0;0
ML;2020-04-03;3;3;0;0;0;0
MU;2020-04-03;16;14;2;0;0;0
NA;2020-04-03;128;126;2;0;0;0
NC;2020-04-03;98;98;0;0;0;0
O;2020-04-03;37;37;0;0;0;0
OR;2020-04-03;48;48;0;0;0;0
P;2020-04-03;24;24;0;0;0;0
PM;2020-04-03;45;43;2;0;0;0
PO;2020-04-03;54;54;0;0;0;0
S;2020-04-03;34;34;0;0;0;0
SA;2020-04-03;55;54;1;0;0;0
SE;2020-04-03;40;40;0;0;0;0
SG;2020-04-03;62;60;2;0;0;0
SO;2020-04-03;19;17;2;0;0;0
SS;2020-04-03;53;53;0;0;0;0
T;2020-04-03;92;91;0;0;1;0
TE;2020-04-03;16;16;0;0;0;0
TF;2020-04-03;10;10;0;0;0;0
TO;2020-04-03;69;53;16;0;0;0
V;2020-04-03;109;104;4;0;0;1
VA;2020-04-03;167;165;2;0;0;0
VI;2020-04-03;63;61;0;1;0;1
Z;2020-04-03;77;77;0;0;0;0
ZA;2020-04-03;37;35;2;0;0;0
A;2020-04-04;33;30;2;0;0;1
AB;2020-04-04;72;52;20;0;0;0
AL;2020-04-04;3;3;0;0;0;0
AV;2020-04-04;32;32;0;0;0;0
B;2020-04-04;798;786;0;0;2;10
BA;2020-04-04;19;18;1;0;0;0
BI;2020-04-04;139;138;0;0;0;1
BU;2020-04-04;35;32;3;0;0;0
C;2020-04-04;51;51;0;0;0;0
CA;2020-04-04;12;11;1;0;0;0
CC;2020-04-04;33;29;4;0;0;0
CE;2020-04-04;2;2;0;0;0;0
CO;2020-04-04;25;25;0;0;0;0
CR;2020-04-04;92;76;16;0;0;0
CS;2020-04-04;26;25;1;0;0;0
CU;2020-04-04;22;14;8;0;0;0
GC;2020-04-04;2;2;0;0;0;0
GI;2020-04-04;62;59;0;0;0;3
GR;2020-04-04;31;31;0;0;0;0
GU;2020-04-04;21;18;3;0;0;0
H;2020-04-04;10;10;0;0;0;0
HU;2020-04-04;15;15;0;0;0;0
J;2020-04-04;24;20;4;0;0;0
L;2020-04-04;39;39;0;0;0;0
LE;2020-04-04;63;58;5;0;0;0
LO;2020-04-04;56;54;2;0;0;0
LU;2020-04-04;4;4;0;0;0;0
M;2020-04-04;753;751;0;2;0;0
MA;2020-04-04;20;17;3;0;0;0
ML;2020-04-04;2;2;0;0;0;0
MU;2020-04-04;20;19;1;0;0;0
NA;2020-04-04;80;76;4;0;0;0
NC;2020-04-04;73;73;0;0;0;0
O;2020-04-04;45;45;0;0;0;0
OR;2020-04-04;40;40;0;0;0;0
P;2020-04-04;14;14;0;0;0;0
PM;2020-04-04;25;23;2;0;0;0
PO;2020-04-04;35;35;0;0;0;0
S;2020-04-04;63;63;0;0;0;0
SA;2020-04-04;55;54;1;0;0;0
SE;2020-04-04;54;52;2;0;0;0
SG;2020-04-04;43;41;2;0;0;0
SO;2020-04-04;22;20;2;0;0;0
SS;2020-04-04;41;40;0;0;0;1
T;2020-04-04;53;51;0;0;0;2
TE;2020-04-04;10;10;0;0;0;0
TF;2020-04-04;23;23;0;0;0;0
TO;2020-04-04;64;52;12;0;0;0
V;2020-04-04;74;67;2;0;0;5
VA;2020-04-04;235;235;0;0;0;0
VI;2020-04-04;23;22;0;1;0;0
Z;2020-04-04;67;67;0;0;0;0
ZA;2020-04-04;10;6;4;0;0;0
A;2020-04-05;27;23;3;0;0;1
AB;2020-04-05;48;34;14;0;0;0
AL;2020-04-05;5;5;0;0;0;0
AV;2020-04-05;27;27;0;0;0;0
B;2020-04-05;697;687;0;0;1;9
BA;2020-04-05;7;6;1;0;0;0
BI;2020-04-05;158;156;0;1;0;1
BU;2020-04-05;20;18;2;0;0;0
C;2020-04-05;80;79;0;0;1;0
CA;2020-04-05;12;12;0;0;0;0
CC;2020-04-05;24;19;4;1;0;0
CE;2020-04-05;2;2;0;0;0;0
CO;2020-04-05;21;21;0;0;0;0
CR;2020-04-05;132;109;21;0;1;1
CS;2020-04-05;24;24;0;0;0;0
CU;2020-04-05;31;19;11;0;0;1
GC;2020-04-05;2;2;0;0;0;0
GI;2020-04-05;64;64;0;0;0;0
GR;2020-04-05;25;25;0;0;0;0
GU;2020-04-05;20;19;1;0;0;0
H;2020-04-05;2;2;0;0;0;0
HU;2020-04-05;8;8;0;0;0;0
J;2020-04-05;38;36;2;0;0;0
L;2020-04-05;35;33;0;0;0;2
LE;2020-04-05;32;32;0;0;0;0
LO;2020-04-05;38;36;1;0;0;1
LU;2020-04-05;8;8;0;0;0;0
M;2020-04-05;673;672;0;1;0;0
MA;2020-04-05;26;23;3;0;0;0
ML;2020-04-05;0;0;0;0;0;0
MU;2020-04-05;12;11;1;0;0;0
NA;2020-04-05;86;86;0;0;0;0
NC;2020-04-05;69;68;0;0;0;1
O;2020-04-05;44;44;0;0;0;0
OR;2020-04-05;17;16;1;0;0;0
P;2020-04-05;19;19;0;0;0;0
PM;2020-04-05;29;27;2;0;0;0
PO;2020-04-05;24;24;0;0;0;0
S;2020-04-05;25;25;0;0;0;0
SA;2020-04-05;66;61;5;0;0;0
SE;2020-04-05;44;43;1;0;0;0
SG;2020-04-05;36;34;2;0;0;0
SO;2020-04-05;12;12;0;0;0;0
SS;2020-04-05;32;31;0;1;0;0
T;2020-04-05;36;34;0;0;0;2
TE;2020-04-05;16;16;0;0;0;0
TF;2020-04-05;12;12;0;0;0;0
TO;2020-04-05;63;44;19;0;0;0
V;2020-04-05;65;61;2;0;0;2
VA;2020-04-05;107;106;1;0;0;0
VI;2020-04-05;32;31;0;0;0;1
Z;2020-04-05;71;70;0;0;1;0
ZA;2020-04-05;13;9;4;0;0;0
A;2020-04-06;34;30;4;0;0;0
AB;2020-04-06;51;36;15;0;0;0
AL;2020-04-06;2;2;0;0;0;0
AV;2020-04-06;33;29;4;0;0;0
B;2020-04-06;653;622;0;0;1;30
BA;2020-04-06;10;9;1;0;0;0
BI;2020-04-06;184;181;0;2;0;1
BU;2020-04-06;44;41;3;0;0;0
C;2020-04-06;109;108;1;0;0;0
CA;2020-04-06;28;27;1;0;0;0
CC;2020-04-06;29;26;3;0;0;0
CE;2020-04-06;2;2;0;0;0;0
CO;2020-04-06;23;23;0;0;0;0
CR;2020-04-06;126;103;22;0;1;0
CS;2020-04-06;24;23;0;0;0;1
CU;2020-04-06;36;18;18;0;0;0
GC;2020-04-06;5;5;0;0;0;0
GI;2020-04-06;73;70;0;0;0;3
GR;2020-04-06;25;24;1;0;0;0
GU;2020-04-06;19;17;1;0;1;0
H;2020-04-06;5;5;0;0;0;0
HU;2020-04-06;19;19;0;0;0;0
J;2020-04-06;16;15;1;0;0;0
L;2020-04-06;45;44;0;0;0;1
LE;2020-04-06;55;52;3;0;0;0
LO;2020-04-06;42;42;0;0;0;0
LU;2020-04-06;6;6;0;0;0;0
M;2020-04-06;650;649;1;0;0;0
MA;2020-04-06;18;16;2;0;0;0
ML;2020-04-06;0;0;0;0;0;0
MU;2020-04-06;12;8;4;0;0;0
NA;2020-04-06;136;132;4;0;0;0
NC;2020-04-06;50;48;0;0;1;1
O;2020-04-06;44;44;0;0;0;0
OR;2020-04-06;35;35;0;0;0;0
P;2020-04-06;10;10;0;0;0;0
PM;2020-04-06;23;21;2;0;0;0
PO;2020-04-06;31;31;0;0;0;0
S;2020-04-06;27;26;0;0;0;1
SA;2020-04-06;44;39;5;0;0;0
SE;2020-04-06;31;31;0;0;0;0
SG;2020-04-06;40;38;2;0;0;0
SO;2020-04-06;27;27;0;0;0;0
SS;2020-04-06;82;77;0;3;0;2
T;2020-04-06;31;28;0;0;0;3
TE;2020-04-06;23;23;0;0;0;0
TF;2020-04-06;16;16;0;0;0;0
TO;2020-04-06;71;58;13;0;0;0
V;2020-04-06;93;84;7;0;0;2
VA;2020-04-06;193;190;3;0;0;0
VI;2020-04-06;28;27;0;1;0;0
Z;2020-04-06;82;82;0;0;0;0
ZA;2020-04-06;39;36;3;0;0;0
A;2020-04-07;23;21;2;0;0;0
AB;2020-04-07;28;21;7;0;0;0
AL;2020-04-07;5;5;0;0;0;0
AV;2020-04-07;16;11;5;0;0;0
B;2020-04-07;600;580;0;0;2;18
BA;2020-04-07;1;1;0;0;0;0
BI;2020-04-07;168;165;0;1;0;2
BU;2020-04-07;25;20;5;0;0;0
C;2020-04-07;76;73;0;0;3;0
CA;2020-04-07;23;22;1;0;0;0
CC;2020-04-07;28;27;1;0;0;0
CE;2020-04-07;0;0;0;0;0;0
CO;2020-04-07;16;15;1;0;0;0
CR;2020-04-07;59;41;18;0;0;0
CS;2020-04-07;35;34;0;0;0;1
CU;2020-04-07;20;11;9;0;0;0
GC;2020-04-07;4;4;0;0;0;0
GI;2020-04-07;78;69;0;0;0;9
GR;2020-04-07;40;38;2;0;0;0
GU;2020-04-07;21;18;3;0;0;0
H;2020-04-07;11;10;1;0;0;0
HU;2020-04-07;19;19;0;0;0;0
J;2020-04-07;18;18;0;0;0;0
L;2020-04-07;37;34;0;0;0;3
LE;2020-04-07;44;43;1;0;0;0
LO;2020-04-07;50;49;1;0;0;0
LU;2020-04-07;4;4;0;0;0;0
M;2020-04-07;769;766;0;3;0;0
MA;2020-04-07;25;25;0;0;0;0
ML;2020-04-07;2;2;0;0;0;0
MU;2020-04-07;4;3;1;0;0;0
NA;2020-04-07;85;84;1;0;0;0
NC;2020-04-07;67;67;0;0;0;0
O;2020-04-07;45;45;0;0;0;0
OR;2020-04-07;40;40;0;0;0;0
P;2020-04-07;9;7;2;0;0;0
PM;2020-04-07;19;18;1;0;0;0
PO;2020-04-07;27;26;0;0;1;0
S;2020-04-07;13;13;0;0;0;0
SA;2020-04-07;55;48;7;0;0;0
SE;2020-04-07;34;31;3;0;0;0
SG;2020-04-07;21;20;1;0;0;0
SO;2020-04-07;20;18;2;0;0;0
SS;2020-04-07;40;37;0;0;0;3
T;2020-04-07;33;32;0;0;0;1
TE;2020-04-07;13;13;0;0;0;0
TF;2020-04-07;13;12;0;0;0;1
TO;2020-04-07;78;59;19;0;0;0
V;2020-04-07;74;69;5;0;0;0
VA;2020-04-07;148;147;1;0;0;0
VI;2020-04-07;24;22;0;1;0;1
Z;2020-04-07;75;75;0;0;0;0
ZA;2020-04-07;17;13;4;0;0;0
A;2020-04-08;31;30;1;0;0;0
AB;2020-04-08;41;33;8;0;0;0
AL;2020-04-08;4;3;1;0;0;0
AV;2020-04-08;44;43;1;0;0;0
B;2020-04-08;821;810;0;0;1;10
BA;2020-04-08;8;5;3;0;0;0
BI;2020-04-08;167;164;0;0;0;3
BU;2020-04-08;47;44;3;0;0;0
C;2020-04-08;58;58;0;0;0;0
CA;2020-04-08;27;25;2;0;0;0
CC;2020-04-08;33;30;3;0;0;0
CE;2020-04-08;0;0;0;0;0;0
CO;2020-04-08;6;6;0;0;0;0
CR;2020-04-08;82;75;7;0;0;0
CS;2020-04-08;37;34;2;0;0;1
CU;2020-04-08;18;8;10;0;0;0
GC;2020-04-08;4;4;0;0;0;0
GI;2020-04-08;68;68;0;0;0;0
GR;2020-04-08;34;30;4;0;0;0
GU;2020-04-08;22;17;5;0;0;0
H;2020-04-08;4;4;0;0;0;0
HU;2020-04-08;10;10;0;0;0;0
J;2020-04-08;12;11;1;0;0;0
L;2020-04-08;35;33;0;0;1;1
LE;2020-04-08;34;34;0;0;0;0
LO;2020-04-08;47;37;10;0;0;0
LU;2020-04-08;9;9;0;0;0;0
M;2020-04-08;714;711;0;3;0;0
MA;2020-04-08;34;32;2;0;0;0
ML;2020-04-08;0;0;0;0;0;0
MU;2020-04-08;18;16;2;0;0;0
NA;2020-04-08;93;93;0;0;0;0
NC;2020-04-08;127;126;0;0;0;1
O;2020-04-08;48;48;0;0;0;0
OR;2020-04-08;35;35;0;0;0;0
P;2020-04-08;13;13;0;0;0;0
PM;2020-04-08;23;22;1;0;0;0
PO;2020-04-08;49;47;1;0;1;0
S;2020-04-08;27;27;0;0;0;0
SA;2020-04-08;34;30;4;0;0;0
SE;2020-04-08;24;23;1;0;0;0
SG;2020-04-08;62;60;2;0;0;0
SO;2020-04-08;15;15;0;0;0;0
SS;2020-04-08;32;30;0;0;0;2
